version,progress,y_lag,Epi_lead,Rsq_Epi
2.0,46.0,2.5,1.777668388810424,0.9999841896134731
2.0,46.0,3.0,1.9689633120150167,0.9999841896134731
2.0,46.0,3.5,2.160258235219609,0.9999841896134731
2.0,47.0,-3.5,-2.1454132434439805,0.999986773966108
2.0,47.0,-3.0,-1.9553869172404053,0.999986773966108
2.0,47.0,-2.5,-1.7345398960501424,0.999986773966108
2.0,47.0,-2.0,-1.507861787558138,0.999986773966108
2.0,47.0,-1.5,-1.233018229328748,0.999986773966108
2.0,47.0,-1.0,-0.9364196174046386,0.999986773966108
2.0,47.0,-0.5,-0.47254791395309903,0.999986773966108
2.0,47.0,0.0,0.06843349729868059,0.999986773966108
2.0,47.0,0.5,0.6364515101583444,0.999986773966108
2.0,47.0,1.0,1.0417198761488176,0.999986773966108
2.0,47.0,1.5,1.3216969217349688,0.999986773966108
2.0,47.0,2.0,1.5732355870541297,0.999986773966108
2.0,47.0,2.5,1.779855927597774,0.999986773966108
2.0,47.0,3.0,1.9718334067784278,0.999986773966108
2.0,47.0,3.5,2.163810885959082,0.999986773966108
2.0,48.0,-3.5,-2.138850941351553,0.9999845342632313
2.0,48.0,-3.0,-1.9523539655646558,0.9999845342632313
2.0,48.0,-2.5,-1.7310430786385922,0.9999845342632313
2.0,48.0,-2.0,-1.5097321917125286,0.9999845342632313
2.0,48.0,-1.5,-1.2351810063449715,0.9999845342632313
2.0,48.0,-1.0,-0.9161242921837514,0.9999845342632313
2.0,48.0,-0.5,-0.45464289117254264,0.9999845342632313
2.0,48.0,0.0,0.09769550647799669,0.9999845342632313
2.0,48.0,0.5,0.6207512885364163,0.9999845342632313
2.0,48.0,1.0,1.0480812138463076,0.9999845342632313
2.0,48.0,1.5,1.3185363977473683,0.9999845342632313
2.0,48.0,2.0,1.570889245327208,0.9999845342632313
2.0,48.0,2.5,1.7788644762612749,0.9999845342632313
2.0,48.0,3.0,1.9693849883929384,0.9999845342632313
2.0,48.0,3.5,2.1599055005246015,0.9999845342632313
2.0,49.0,-3.5,-2.152481039816152,0.9999860098058714
2.0,49.0,-3.0,-1.9611696008076125,0.9999860098058714
2.0,49.0,-2.5,-1.73909757020038,0.9999860098058714
2.0,49.0,-2.0,-1.509942944528627,0.9999860098058714
2.0,49.0,-1.5,-1.2275986434214534,0.9999860098058714
2.0,49.0,-1.0,-0.9112131954640108,0.9999860098058714
2.0,49.0,-0.5,-0.4503590038364096,0.9999860098058714
2.0,49.0,0.0,0.08939631311839427,0.9999860098058714
2.0,49.0,0.5,0.6198250991221832,0.9999860098058714
2.0,49.0,1.0,1.0480140560926903,0.9999860098058714
2.0,49.0,1.5,1.3090196933906244,0.9999860098058714
2.0,49.0,2.0,1.5637746032785704,0.9999860098058714
2.0,49.0,2.5,1.7708866682588047,0.9999860098058714
2.0,49.0,3.0,1.9648132805262,0.9999860098058714
2.0,49.0,3.5,2.1587398927935944,0.9999860098058714
2.0,50.0,-3.5,-2.1482148569034187,0.9999884929830403
2.0,50.0,-3.0,-1.95460537334725,0.9999884929830403
2.0,50.0,-2.5,-1.7319053877369441,0.9999884929830403
2.0,50.0,-2.0,-1.5092054021266388,0.9999884929830403
2.0,50.0,-1.5,-1.222704361328475,0.9999884929830403
2.0,50.0,-1.0,-0.9082151399070431,0.9999884929830403
2.0,50.0,-0.5,-0.4399854284741107,0.9999884929830403
2.0,50.0,0.0,0.10798767445241142,0.9999884929830403
2.0,50.0,0.5,0.6333497920473635,0.9999884929830403
2.0,50.0,1.0,1.0524357309709198,0.9999884929830403
2.0,50.0,1.5,1.3119888037781995,0.9999884929830403
2.0,50.0,2.0,1.5671911902500033,0.9999884929830403
2.0,50.0,2.5,1.776572418541603,0.9999884929830403
2.0,50.0,3.0,1.9714081330379505,0.9999884929830403
2.0,50.0,3.5,2.1662438475342984,0.9999884929830403
2.0,51.0,-3.5,-2.1470115264834133,0.9999897009403602
2.0,51.0,-3.0,-1.9453078564247699,0.9999897009403602
2.0,51.0,-2.5,-1.7284249321014746,0.9999897009403602
2.0,51.0,-2.0,-1.5115420077781796,0.9999897009403602
2.0,51.0,-1.5,-1.2380636033621681,0.9999897009403602
2.0,51.0,-1.0,-0.9088697811897828,0.9999897009403602
2.0,51.0,-0.5,-0.43322211945639855,0.9999897009403602
2.0,51.0,0.0,0.1034496830708678,0.9999897009403602
2.0,51.0,0.5,0.6155706284415571,0.9999897009403602
2.0,51.0,1.0,1.0229130958281374,0.9999897009403602
2.0,51.0,1.5,1.3190667462175503,0.9999897009403602
2.0,51.0,2.0,1.5701586216301595,0.9999897009403602
2.0,51.0,2.5,1.7743608239893196,0.9999897009403602
2.0,51.0,3.0,1.9659373682979129,0.9999897009403602
2.0,51.0,3.5,2.157513912606506,0.9999897009403602
2.0,52.0,-3.5,-2.1359694420868585,0.9999883056458496
2.0,52.0,-3.0,-1.9473839636499566,0.9999883056458496
2.0,52.0,-2.5,-1.7319849908501994,0.9999883056458496
2.0,52.0,-2.0,-1.5097810586345721,0.9999883056458496
2.0,52.0,-1.5,-1.236807671444113,0.9999883056458496
2.0,52.0,-1.0,-0.9116093870287143,0.9999883056458496
2.0,52.0,-0.5,-0.44485710884691687,0.9999883056458496
2.0,52.0,0.0,0.08969202588198252,0.9999883056458496
2.0,52.0,0.5,0.5957480847847461,0.9999883056458496
2.0,52.0,1.0,1.0173179356224167,0.9999883056458496
2.0,52.0,1.5,1.3225139865741926,0.9999883056458496
2.0,52.0,2.0,1.5736078346535938,0.9999883056458496
2.0,52.0,2.5,1.7720205422117967,0.9999883056458496
2.0,52.0,3.0,1.9644312238717747,0.9999883056458496
2.0,52.0,3.5,2.156841905531753,0.9999883056458496
2.0,53.0,-3.5,-2.132332385980838,0.9999830159917246
2.0,53.0,-3.0,-1.9447008644374129,0.9999830159917246
2.0,53.0,-2.5,-1.7372815123007732,0.9999830159917246
2.0,53.0,-2.0,-1.5199289652853398,0.9999830159917246
2.0,53.0,-1.5,-1.248332633745655,0.9999830159917246
2.0,53.0,-1.0,-0.9218751097760796,0.9999830159917246
2.0,53.0,-0.5,-0.45829520427901704,0.9999830159917246
2.0,53.0,0.0,0.0957346986533423,0.9999830159917246
2.0,53.0,0.5,0.6097822829643333,0.9999830159917246
2.0,53.0,1.0,1.0244340773419454,0.9999830159917246
2.0,53.0,1.5,1.3243879221861727,0.9999830159917246
2.0,53.0,2.0,1.5644690454154788,0.9999830159917246
2.0,53.0,2.5,1.7820245444738743,0.9999830159917246
2.0,53.0,3.0,1.9674848262474367,0.9999830159917246
2.0,53.0,3.5,2.1529451080209983,0.9999830159917246
2.0,54.0,-3.5,-2.128115499182927,0.9999829634006522
2.0,54.0,-3.0,-1.9360775838281508,0.9999829634006522
2.0,54.0,-2.5,-1.7333586862462464,0.9999829634006522
2.0,54.0,-2.0,-1.5061502430075953,0.9999829634006522
2.0,54.0,-1.5,-1.236168339229096,0.9999829634006522
2.0,54.0,-1.0,-0.9094623568176745,0.9999829634006522
2.0,54.0,-0.5,-0.4318252743754887,0.9999829634006522
2.0,54.0,0.0,0.10890065272158778,0.9999829634006522
2.0,54.0,0.5,0.6208925719011708,0.9999829634006522
2.0,54.0,1.0,1.022968984338149,0.9999829634006522
2.0,54.0,1.5,1.3268503452884453,0.9999829634006522
2.0,54.0,2.0,1.5632951672835198,0.9999829634006522
2.0,54.0,2.5,1.785009906218941,0.9999829634006522
2.0,54.0,3.0,1.9752575229008635,0.9999829634006522
2.0,54.0,3.5,2.165505139582786,0.9999829634006522
2.0,55.0,-3.5,-2.136829022126392,0.9999869856213505
2.0,55.0,-3.0,-1.9438026841518479,0.9999869856213505
2.0,55.0,-2.5,-1.7350374353042173,0.9999869856213505
2.0,55.0,-2.0,-1.5057844309328186,0.9999869856213505
2.0,55.0,-1.5,-1.23320385234725,0.9999869856213505
2.0,55.0,-1.0,-0.9035106622303686,0.9999869856213505
2.0,55.0,-0.5,-0.44355156107578164,0.9999869856213505
2.0,55.0,0.0,0.08131482025975181,0.9999869856213505
2.0,55.0,0.5,0.6174369003485803,0.9999869856213505
2.0,55.0,1.0,1.0338781122776304,0.9999869856213505
2.0,55.0,1.5,1.3277172759633362,0.9999869856213505
2.0,55.0,2.0,1.5609085637488667,0.9999869856213505
2.0,55.0,2.5,1.7880157660618257,0.9999869856213505
2.0,55.0,3.0,1.974520900833307,0.9999869856213505
2.0,55.0,3.5,2.1610260356047872,0.9999869856213505
2.0,56.0,-3.5,-2.1402014386041337,0.9999869739034694
2.0,56.0,-3.0,-1.9474234490663558,0.9999869739034694
2.0,56.0,-2.5,-1.73870841098485,0.9999869739034694
2.0,56.0,-2.0,-1.5063110026759323,0.9999869739034694
2.0,56.0,-1.5,-1.2401690795346678,0.9999869739034694
2.0,56.0,-1.0,-0.91279668416097,0.9999869739034694
2.0,56.0,-0.5,-0.44034920709954806,0.9999869739034694
2.0,56.0,0.0,0.08643062996124404,0.9999869739034694
2.0,56.0,0.5,0.61534297736372,0.9999869739034694
2.0,56.0,1.0,1.0438835811228242,0.9999869739034694
2.0,56.0,1.5,1.3310244024706113,0.9999869739034694
2.0,56.0,2.0,1.5554901779049373,0.9999869739034694
2.0,56.0,2.5,1.7738828560238646,0.9999869739034694
2.0,56.0,3.0,1.9642959840667307,0.9999869739034694
2.0,56.0,3.5,2.1470804234341117,0.9999869739034694
2.0,57.0,-3.5,-2.140526771533316,0.999987163341142
2.0,57.0,-3.0,-1.9522814432277773,0.999987163341142
2.0,57.0,-2.5,-1.7282687507057783,0.999987163341142
2.0,57.0,-2.0,-1.5042560581837787,0.999987163341142
2.0,57.0,-1.5,-1.240262188055812,0.999987163341142
2.0,57.0,-1.0,-0.9221334513520716,0.999987163341142
2.0,57.0,-0.5,-0.4585737768100837,0.999987163341142
2.0,57.0,0.0,0.07609022852979413,0.999987163341142
2.0,57.0,0.5,0.6223434563322514,0.999987163341142
2.0,57.0,1.0,1.0481358194869315,0.999987163341142
2.0,57.0,1.5,1.3311817214540773,0.999987163341142
2.0,57.0,2.0,1.5592108061801428,0.999987163341142
2.0,57.0,2.5,1.783850353581036,0.999987163341142
2.0,57.0,3.0,1.9788945001194633,0.999987163341142
2.0,57.0,3.5,2.173938646657891,0.999987163341142
2.0,58.0,-3.5,-2.1337298415616646,0.9999860544670014
2.0,58.0,-3.0,-1.9526357640425647,0.9999860544670014
2.0,58.0,-2.5,-1.7331195202499061,0.9999860544670014
2.0,58.0,-2.0,-1.513603276457248,0.9999860544670014
2.0,58.0,-1.5,-1.2437263580154907,0.9999860544670014
2.0,58.0,-1.0,-0.9144385644160016,0.9999860544670014
2.0,58.0,-0.5,-0.45074838810843665,0.9999860544670014
2.0,58.0,0.0,0.08983338078890782,0.9999860544670014
2.0,58.0,0.5,0.6245860721996792,0.9999860544670014
2.0,58.0,1.0,1.0399105347965403,0.9999860544670014
2.0,58.0,1.5,1.326858622755665,0.9999860544670014
2.0,58.0,2.0,1.5568547308171805,0.9999860544670014
2.0,58.0,2.5,1.7815398983494175,0.9999860544670014
2.0,58.0,3.0,1.978091816186722,0.9999860544670014
2.0,58.0,3.5,2.173385549137456,0.9999860544670014
2.0,59.0,-3.5,-2.1500597743702077,0.9999868852731619
2.0,59.0,-3.0,-1.964347989229358,0.9999868852731619
2.0,59.0,-2.5,-1.7376879533622942,0.9999868852731619
2.0,59.0,-2.0,-1.5041747099086735,0.9999868852731619
2.0,59.0,-1.5,-1.2305496338002417,0.9999868852731619
2.0,59.0,-1.0,-0.8968430451889797,0.9999868852731619
2.0,59.0,-0.5,-0.43547269287104085,0.9999868852731619
2.0,59.0,0.0,0.09902295467139721,0.9999868852731619
2.0,59.0,0.5,0.6282917556205554,0.9999868852731619
2.0,59.0,1.0,1.0397108765263625,0.9999868852731619
2.0,59.0,1.5,1.3313922900850437,0.9999868852731619
2.0,59.0,2.0,1.5589811594872007,0.9999868852731619
2.0,59.0,2.5,1.7748355558436335,0.9999868852731619
2.0,59.0,3.0,1.9698868630744062,0.9999868852731619
2.0,59.0,3.5,2.164938170305179,0.9999868852731619
2.0,60.0,-3.5,-2.143714922088172,0.9999848593074883
2.0,60.0,-3.0,-1.951877684807306,0.9999848593074883
2.0,60.0,-2.5,-1.736386679257389,0.9999848593074883
2.0,60.0,-2.0,-1.5063715995170248,0.9999848593074883
2.0,60.0,-1.5,-1.241353679741708,0.9999848593074883
2.0,60.0,-1.0,-0.9008885937159352,0.9999848593074883
2.0,60.0,-0.5,-0.4311775765298017,0.9999848593074883
2.0,60.0,0.0,0.11117673905518147,0.9999848593074883
2.0,60.0,0.5,0.6299371151877513,0.9999848593074883
2.0,60.0,1.0,1.0354169880114026,0.9999848593074883
2.0,60.0,1.5,1.3251565320986614,0.9999848593074883
2.0,60.0,2.0,1.5550194592677582,0.9999848593074883
2.0,60.0,2.5,1.7702953691975678,0.9999848593074883
2.0,60.0,3.0,1.9662534276084715,0.9999848593074883
2.0,60.0,3.5,2.1622114860193755,0.9999848593074883
2.0,61.0,-3.5,-2.1388633191582223,0.9999857565907941
2.0,61.0,-3.0,-1.947165845150967,0.9999857565907941
2.0,61.0,-2.5,-1.7390711018541616,0.9999857565907941
2.0,61.0,-2.0,-1.507877278426605,0.9999857565907941
2.0,61.0,-1.5,-1.2383661636407968,0.9999857565907941
2.0,61.0,-1.0,-0.9168863153995992,0.9999857565907941
2.0,61.0,-0.5,-0.4323772199274888,0.9999857565907941
2.0,61.0,0.0,0.10060792681698111,0.9999857565907941
2.0,61.0,0.5,0.6220618640224269,0.9999857565907941
2.0,61.0,1.0,1.0267779792936724,0.9999857565907941
2.0,61.0,1.5,1.3272488508551834,0.9999857565907941
2.0,61.0,2.0,1.5615403157395085,0.9999857565907941
2.0,61.0,2.5,1.7727437235407921,0.9999857565907941
2.0,61.0,3.0,1.9646130059977818,0.9999857565907941
2.0,61.0,3.5,2.1564822884547725,0.9999857565907941
2.0,62.0,-3.5,-2.137168490726544,0.999987796383492
2.0,62.0,-3.0,-1.9451875500225455,0.999987796383492
2.0,62.0,-2.5,-1.737511559355168,0.999987796383492
2.0,62.0,-2.0,-1.5085865509383567,0.999987796383492
2.0,62.0,-1.5,-1.2435557784343858,0.999987796383492
2.0,62.0,-1.0,-0.908204361748431,0.999987796383492
2.0,62.0,-0.5,-0.4408707017274749,0.999987796383492
2.0,62.0,0.0,0.10307647491625513,0.999987796383492
2.0,62.0,0.5,0.6329935927466489,0.999987796383492
2.0,62.0,1.0,1.0380700075069607,0.999987796383492
2.0,62.0,1.5,1.3223733430836606,0.999987796383492
2.0,62.0,2.0,1.5588651582228894,0.999987796383492
2.0,62.0,2.5,1.7846540501206614,0.999987796383492
2.0,62.0,3.0,1.9772121747339515,0.999987796383492
2.0,62.0,3.5,2.166880566191125,0.999987796383492
2.0,63.0,-3.5,-2.1335137779860953,0.9999844314908451
2.0,63.0,-3.0,-1.9404493490223054,0.9999844314908451
2.0,63.0,-2.5,-1.7376173544122135,0.9999844314908451
2.0,63.0,-2.0,-1.5023427652348205,0.9999844314908451
2.0,63.0,-1.5,-1.2388749102644507,0.9999844314908451
2.0,63.0,-1.0,-0.9051286397559688,0.9999844314908451
2.0,63.0,-0.5,-0.4513699254051806,0.9999844314908451
2.0,63.0,0.0,0.10269983126330773,0.9999844314908451
2.0,63.0,0.5,0.6357975924493471,0.9999844314908451
2.0,63.0,1.0,1.038548630946056,0.9999844314908451
2.0,63.0,1.5,1.3235726045244591,0.9999844314908451
2.0,63.0,2.0,1.5517440747553783,0.9999844314908451
2.0,63.0,2.5,1.7754069650001838,0.9999844314908451
2.0,63.0,3.0,1.9709601736318403,0.9999844314908451
2.0,63.0,3.5,2.1603819229828494,0.9999844314908451
2.0,64.0,-3.5,-2.1385577509353406,0.9999887000344855
2.0,64.0,-3.0,-1.9440945116935877,0.9999887000344855
2.0,64.0,-2.5,-1.7491068465310953,0.9999887000344855
2.0,64.0,-2.0,-1.516271099606924,0.9999887000344855
2.0,64.0,-1.5,-1.2508690796070723,0.9999887000344855
2.0,64.0,-1.0,-0.9038003159784367,0.9999887000344855
2.0,64.0,-0.5,-0.43411755889138315,0.9999887000344855
2.0,64.0,0.0,0.12027543291508164,0.9999887000344855
2.0,64.0,0.5,0.623536013852881,0.9999887000344855
2.0,64.0,1.0,1.0328260873253745,0.9999887000344855
2.0,64.0,1.5,1.3244984026276094,0.9999887000344855
2.0,64.0,2.0,1.5563163150414325,0.9999887000344855
2.0,64.0,2.5,1.76430884316036,0.9999887000344855
2.0,64.0,3.0,1.9570536576096074,0.9999887000344855
2.0,64.0,3.5,2.149798472058855,0.9999887000344855
2.0,65.0,-3.5,-2.1354456663721417,0.999987186332917
2.0,65.0,-3.0,-1.9428724358712417,0.999987186332917
2.0,65.0,-2.5,-1.7474740610053403,0.999987186332917
2.0,65.0,-2.0,-1.5195508722808198,0.999987186332917
2.0,65.0,-1.5,-1.2441518273982897,0.999987186332917
2.0,65.0,-1.0,-0.9188237130440586,0.999987186332917
2.0,65.0,-0.5,-0.45270248552517867,0.999987186332917
2.0,65.0,0.0,0.10042579679623742,0.999987186332917
2.0,65.0,0.5,0.6186793894512292,0.999987186332917
2.0,65.0,1.0,1.0392444929707332,0.999987186332917
2.0,65.0,1.5,1.3183748670897575,0.999987186332917
2.0,65.0,2.0,1.5537126079570371,0.999987186332917
2.0,65.0,2.5,1.7680577820221257,0.999987186332917
2.0,65.0,3.0,1.965521914898219,0.999987186332917
2.0,65.0,3.5,2.162986047774312,0.999987186332917
2.0,66.0,-3.5,-2.1364881255246186,0.9999839909723818
2.0,66.0,-3.0,-1.9472095129539864,0.9999839909723818
2.0,66.0,-2.5,-1.7333545574050553,0.9999839909723818
2.0,66.0,-2.0,-1.5105734020595323,0.9999839909723818
2.0,66.0,-1.5,-1.2485280316514404,0.9999839909723818
2.0,66.0,-1.0,-0.9289248584720808,0.9999839909723818
2.0,66.0,-0.5,-0.44770637216395914,0.9999839909723818
2.0,66.0,0.0,0.09353914318985529,0.9999839909723818
2.0,66.0,0.5,0.6137812457539057,0.9999839909723818
2.0,66.0,1.0,1.029327790406307,0.9999839909723818
2.0,66.0,1.5,1.3186710172539815,0.9999839909723818
2.0,66.0,2.0,1.5541717443866778,0.9999839909723818
2.0,66.0,2.5,1.7659851464882428,0.9999839909723818
2.0,66.0,3.0,1.9577398754357462,0.9999839909723818
2.0,66.0,3.5,2.1494946043832504,0.9999839909723818
2.0,67.0,-3.5,-2.1303544011676374,0.9999862781767546
2.0,67.0,-3.0,-1.9333145250365402,0.9999862781767546
2.0,67.0,-2.5,-1.7285001801945903,0.9999862781767546
2.0,67.0,-2.0,-1.5039861593317145,0.9999862781767546
2.0,67.0,-1.5,-1.2473785086808167,0.9999862781767546
2.0,67.0,-1.0,-0.9244525261653136,0.9999862781767546
2.0,67.0,-0.5,-0.4758183577981905,0.9999862781767546
2.0,67.0,0.0,0.08005011790617178,0.9999862781767546
2.0,67.0,0.5,0.5934357109889483,0.9999862781767546
2.0,67.0,1.0,1.0279752909278566,0.9999862781767546
2.0,67.0,1.5,1.3163379626215193,0.9999862781767546
2.0,67.0,2.0,1.5582736531927213,0.9999862781767546
2.0,67.0,2.5,1.7704947813176661,0.9999862781767546
2.0,67.0,3.0,1.9646417287867952,0.9999862781767546
2.0,67.0,3.5,2.1587886762559245,0.9999862781767546
2.0,68.0,-3.5,-2.11793485808184,0.9999890355144159
2.0,68.0,-3.0,-1.9208197440858754,0.9999890355144159
2.0,68.0,-2.5,-1.7180110185151598,0.9999890355144159
2.0,68.0,-2.0,-1.5000164728760446,0.9999890355144159
2.0,68.0,-1.5,-1.251554203418849,0.9999890355144159
2.0,68.0,-1.0,-0.9184453397667534,0.9999890355144159
2.0,68.0,-0.5,-0.4829958124564472,0.9999890355144159
2.0,68.0,0.0,0.05994554565792837,0.9999890355144159
2.0,68.0,0.5,0.6028354965211098,0.9999890355144159
2.0,68.0,1.0,1.0228646318398131,0.9999890355144159
2.0,68.0,1.5,1.3188702801882546,0.9999890355144159
2.0,68.0,2.0,1.5541465983813607,0.9999890355144159
2.0,68.0,2.5,1.7777642656578574,0.9999890355144159
2.0,68.0,3.0,1.968527223260846,0.9999890355144159
2.0,68.0,3.5,2.1592901808638354,0.9999890355144159
2.0,69.0,-3.5,-2.117875481507964,0.9999851319195355
2.0,69.0,-3.0,-1.9267922976902794,0.9999851319195355
2.0,69.0,-2.5,-1.7223997867145733,0.9999851319195355
2.0,69.0,-2.0,-1.5021553822983496,0.9999851319195355
2.0,69.0,-1.5,-1.2490741516631327,0.9999851319195355
2.0,69.0,-1.0,-0.9243971685728885,0.9999851319195355
2.0,69.0,-0.5,-0.4897950173464728,0.9999851319195355
2.0,69.0,0.0,0.05725332041344122,0.9999851319195355
2.0,69.0,0.5,0.6062506151095914,0.9999851319195355
2.0,69.0,1.0,1.027623457695911,0.9999851319195355
2.0,69.0,1.5,1.3073693040382854,0.9999851319195355
2.0,69.0,2.0,1.5535209639374765,0.9999851319195355
2.0,69.0,2.5,1.778482529273045,0.9999851319195355
2.0,69.0,3.0,1.966269634247797,0.9999851319195355
2.0,69.0,3.5,2.1540567392225496,0.9999851319195355
2.0,70.0,-3.5,-2.131071639123221,0.9999891886881579
2.0,70.0,-3.0,-1.9337563421647843,0.9999891886881579
2.0,70.0,-2.5,-1.7257850733098659,0.9999891886881579
2.0,70.0,-2.0,-1.5178138044549474,0.9999891886881579
2.0,70.0,-1.5,-1.2582297560667057,0.9999891886881579
2.0,70.0,-1.0,-0.9431754307723219,0.9999891886881579
2.0,70.0,-0.5,-0.4819772004480266,0.9999891886881579
2.0,70.0,0.0,0.06773772233555128,0.9999891886881579
2.0,70.0,0.5,0.5964629635009615,0.9999891886881579
2.0,70.0,1.0,1.0194440297578655,0.9999891886881579
2.0,70.0,1.5,1.3024740362965677,0.9999891886881579
2.0,70.0,2.0,1.545829125421064,0.9999891886881579
2.0,70.0,2.5,1.7718507949318199,0.9999891886881579
2.0,70.0,3.0,1.9616112713953755,0.9999891886881579
2.0,70.0,3.5,2.148713853929417,0.9999891886881579
2.0,71.0,-3.5,-2.1352757442310275,0.9999889359514624
2.0,71.0,-3.0,-1.9379380616581212,0.9999889359514624
2.0,71.0,-2.5,-1.7257434447289817,0.9999889359514624
2.0,71.0,-2.0,-1.513548827799842,0.9999889359514624
2.0,71.0,-1.5,-1.2662294507236822,0.9999889359514624
2.0,71.0,-1.0,-0.9453472073541391,0.9999889359514624
2.0,71.0,-0.5,-0.4865382199330607,0.9999889359514624
2.0,71.0,0.0,0.07324039720356051,0.9999889359514624
2.0,71.0,0.5,0.5819441754653927,0.9999889359514624
2.0,71.0,1.0,1.0016107547523518,0.9999889359514624
2.0,71.0,1.5,1.2925751034260924,0.9999889359514624
2.0,71.0,2.0,1.540866749528108,0.9999889359514624
2.0,71.0,2.5,1.769655982955961,0.9999889359514624
2.0,71.0,3.0,1.958139490611542,0.9999889359514624
2.0,71.0,3.5,2.145252724995328,0.9999889359514624
2.0,72.0,-3.5,-2.1476366163236573,0.9999847616504924
2.0,72.0,-3.0,-1.9558401909132357,0.9999847616504924
2.0,72.0,-2.5,-1.7380613368494382,0.9999847616504924
2.0,72.0,-2.0,-1.513041732297778,0.9999847616504924
2.0,72.0,-1.5,-1.2459662096607405,0.9999847616504924
2.0,72.0,-1.0,-0.9356051172799713,0.9999847616504924
2.0,72.0,-0.5,-0.49300386179544764,0.9999847616504924
2.0,72.0,0.0,0.0656949645874883,0.9999847616504924
2.0,72.0,0.5,0.571990310352522,0.9999847616504924
2.0,72.0,1.0,1.0156334486417995,0.9999847616504924
2.0,72.0,1.5,1.3031341103449887,0.9999847616504924
2.0,72.0,2.0,1.5347215775387175,0.9999847616504924
2.0,72.0,2.5,1.7590111326953717,0.9999847616504924
2.0,72.0,3.0,1.9556725588793178,0.9999847616504924
2.0,72.0,3.5,2.141559676571051,0.9999847616504924
2.0,73.0,-3.5,-2.145803192344587,0.9999839143807472
2.0,73.0,-3.0,-1.9598457020470428,0.9999839143807472
2.0,73.0,-2.5,-1.741268341249281,0.9999839143807472
2.0,73.0,-2.0,-1.5208687305772024,0.9999839143807472
2.0,73.0,-1.5,-1.2507573607806963,0.9999839143807472
2.0,73.0,-1.0,-0.9288491482402619,0.9999839143807472
2.0,73.0,-0.5,-0.48637250946802135,0.9999839143807472
2.0,73.0,0.0,0.07471584249324537,0.9999839143807472
2.0,73.0,0.5,0.5872039121433493,0.9999839143807472
2.0,73.0,1.0,1.0077408839198183,0.9999839143807472
2.0,73.0,1.5,1.3031188292926568,0.9999839143807472
2.0,73.0,2.0,1.531324543808957,0.9999839143807472
2.0,73.0,2.5,1.7619860498190114,0.9999839143807472
2.0,73.0,3.0,1.964913700686182,0.9999839143807472
2.0,73.0,3.5,2.157108348423573,0.9999839143807472
2.0,74.0,-3.5,-2.1434803599290064,0.9999836323246545
2.0,74.0,-3.0,-1.9476225363150887,0.9999836323246545
2.0,74.0,-2.5,-1.7369747149961734,0.9999836323246545
2.0,74.0,-2.0,-1.5197038711639153,0.9999836323246545
2.0,74.0,-1.5,-1.2503495289957514,0.9999836323246545
2.0,74.0,-1.0,-0.9175343572342141,0.9999836323246545
2.0,74.0,-0.5,-0.48742992117422135,0.9999836323246545
2.0,74.0,0.0,0.060226041979146216,0.9999836323246545
2.0,74.0,0.5,0.5656223834974734,0.9999836323246545
2.0,74.0,1.0,1.0033105064056107,0.9999836323246545
2.0,74.0,1.5,1.3028169621782442,0.9999836323246545
2.0,74.0,2.0,1.5381210461654224,0.9999836323246545
2.0,74.0,2.5,1.7689356783538632,0.9999836323246545
2.0,74.0,3.0,1.9631330487887193,0.9999836323246545
2.0,74.0,3.5,2.1546633752927384,0.9999836323246545
2.0,75.0,-3.5,-2.147317012114597,0.999984812632123
2.0,75.0,-3.0,-1.9520626243381392,0.999984812632123
2.0,75.0,-2.5,-1.7361862316716339,0.999984812632123
2.0,75.0,-2.0,-1.517669410198224,0.999984812632123
2.0,75.0,-1.5,-1.2544461717277569,0.999984812632123
2.0,75.0,-1.0,-0.9178880144342991,0.999984812632123
2.0,75.0,-0.5,-0.4834402145562169,0.999984812632123
2.0,75.0,0.0,0.034882735375696805,0.999984812632123
2.0,75.0,0.5,0.5631450028482472,0.999984812632123
2.0,75.0,1.0,0.9970868638307523,0.999984812632123
2.0,75.0,1.5,1.3033134631046415,0.999984812632123
2.0,75.0,2.0,1.541725829664395,0.999984812632123
2.0,75.0,2.5,1.775246649398033,0.999984812632123
2.0,75.0,3.0,1.9709871661759046,0.999984812632123
2.0,75.0,3.5,2.165361727754664,0.999984812632123
2.0,76.0,-3.5,-2.154511411291531,0.9999831095876965
2.0,76.0,-3.0,-1.9576840085643195,0.9999831095876965
2.0,76.0,-2.5,-1.7376597371335212,0.9999831095876965
2.0,76.0,-2.0,-1.5176354657027231,0.9999831095876965
2.0,76.0,-1.5,-1.2686069984189856,0.9999831095876965
2.0,76.0,-1.0,-0.9436684401334547,0.9999831095876965
2.0,76.0,-0.5,-0.5061557481743302,0.9999831095876965
2.0,76.0,0.0,0.023485372321080167,0.9999831095876965
2.0,76.0,0.5,0.5727454492869246,0.9999831095876965
2.0,76.0,1.0,0.9993295777848804,0.9999831095876965
2.0,76.0,1.5,1.2967953089682367,0.9999831095876965
2.0,76.0,2.0,1.5326052291280303,0.9999831095876965
2.0,76.0,2.5,1.7653819238918231,0.9999831095876965
2.0,76.0,3.0,1.9618530698065555,0.9999831095876965
2.0,76.0,3.5,2.1583242157212865,0.9999831095876965
2.0,77.0,-3.5,-2.154580226718201,0.9999852950907983
2.0,77.0,-3.0,-1.9585416104880906,0.9999852950907983
2.0,77.0,-2.5,-1.7518320198027757,0.9999852950907983
2.0,77.0,-2.0,-1.523392412991733,0.9999852950907983
