y_lag,y,pi,Epi_lead,Rsq_Epi,version,path_number
2.14,2.112812745661924,1.6057179798548389,1.5877334169951505,0.9999789284719528,2,1
2.15,2.121970311704202,1.6103491519069393,1.592165699835379,0.9999789284719528,2,1
2.16,2.131127877746481,1.61498032395904,1.5965979826756087,0.9999789284719528,2,1
2.17,2.1402854437887604,1.6196114960111394,1.6010302655158375,0.9999789284719528,2,1
2.18,2.1494430098310393,1.6242426680632402,1.6054625483560672,0.9999789284719528,2,1
2.19,2.158600575873317,1.6288738401153402,1.6098948311962964,0.9999789284719528,2,1
2.2,2.1677581419155967,1.6335050121674408,1.6143271140365258,0.9999789284719528,2,1
2.21,2.1769157079578756,1.63813618421954,1.6187593968767544,0.9999789284719528,2,1
2.22,2.1860732740001545,1.6427673562716405,1.6231916797169847,0.9999789284719528,2,1
2.23,2.1952308400424325,1.6473985283237405,1.627623962557213,0.9999789284719528,2,1
2.24,2.2043884060847123,1.6520297003758408,1.6320562453974432,0.9999789284719528,2,1
2.25,2.2135459721269903,1.656660872427941,1.636488528237672,0.9999789284719528,2,1
2.26,2.222703538169269,1.6612920444800414,1.6409208110779008,0.9999789284719528,2,1
2.27,2.231861104211549,1.665923216532142,1.645353093918131,0.9999789284719528,2,1
2.28,2.2410186702538266,1.670554388584241,1.6497853767583597,0.9999789284719528,2,1
2.29,2.2501762362961055,1.6751855606363422,1.6542176595985891,0.9999789284719528,2,1
2.3,2.2593338023383844,1.6798167326884408,1.6586499424388177,0.9999789284719528,2,1
2.31,2.268491368380664,1.6844479047405416,1.6630822252790471,0.9999789284719528,2,1
2.32,2.2776489344229423,1.6890790767926414,1.6675145081192762,0.9999789284719528,2,1
2.33,2.286806500465221,1.6937102488447413,1.671946790959506,0.9999789284719528,2,1
2.34,2.2959640665074996,1.6983414208968424,1.6763790737997348,0.9999789284719528,2,1
2.35,2.3051216325497794,1.7029725929489432,1.6808113566399645,0.9999789284719528,2,1
2.36,2.314279198592057,1.7076037650010427,1.6852436394801933,0.9999789284719528,2,1
2.37,2.3234367646343372,1.7122349370531424,1.689675922320423,0.9999789284719528,2,1
2.38,2.332594330676615,1.7168661091052435,1.694108205160652,0.9999789284719528,2,1
2.39,2.3417518967188933,1.7214972811573444,1.698540488000882,0.9999789284719528,2,1
2.4,2.3509094627611726,1.726128453209443,1.7029727708411104,0.9999789284719528,2,1
2.41,2.360067028803451,1.7307596252615434,1.7074050536813394,0.9999789284719528,2,1
2.42,2.3692245948457304,1.735390797313644,1.7118373365215696,0.9999789284719528,2,1
2.43,2.37838216088801,1.740021969365744,1.7162696193617988,0.9999789284719528,2,1
2.44,2.3875397269302883,1.7446531414178432,1.7207019022020278,0.9999789284719528,2,1
2.45,2.3966972929725667,1.7492843134699445,1.7251341850422577,0.9999789284719528,2,1
2.46,2.405854859014846,1.7539154855220445,1.7295664678824854,0.9999789284719528,2,1
2.47,2.4150124250571254,1.7585466575741455,1.733998750722715,0.9999789284719528,2,1
2.48,2.424169991099403,1.7631778296262453,1.7384310335629445,0.9999789284719528,2,1
2.49,2.433327557141683,1.7678090016783448,1.7428633164031735,0.9999789284719528,2,1
2.5,2.4424851231839613,1.7724401737304445,1.7472955992434032,0.9999789284719528,2,1
2.51,2.4516426892262397,1.777071345782545,1.7517278820836324,0.9999789284719528,2,1
2.52,2.4608002552685195,1.7817025178346455,1.756160164923862,0.9999789284719528,2,1
2.53,2.4699578213107976,1.7863336898867457,1.760592447764091,0.9999789284719528,2,1
2.54,2.479115387353076,1.790964861938846,1.7650247306043212,0.9999789284719528,2,1
2.55,2.4882729533953545,1.7955960339909454,1.7694570134445484,0.9999789284719528,2,1
2.56,2.497430519437634,1.8002272060430466,1.7738892962847788,0.9999789284719528,2,1
2.57,2.5065880854799127,1.8048583780951457,1.7783215791250075,0.9999789284719528,2,1
2.58,2.515745651522192,1.8094895501472463,1.782753861965237,0.9999789284719528,2,1
2.59,2.52490321756447,1.814120722199347,1.7871861448054664,0.9999789284719528,2,1
2.6,2.5340607836067495,1.818751894251447,1.7916184276456957,0.9999789284719528,2,1
2.61,2.5432183496490284,1.8233830663035464,1.796050710485925,0.9999789284719528,2,1
2.62,2.5523759156913064,1.8280142383556464,1.8004829933261546,0.9999789284719528,2,1
2.63,2.5615334817335857,1.8326454104077472,1.8049152761663831,0.9999789284719528,2,1
2.64,2.570691047775864,1.8372765824598467,1.8093475590066124,0.9999789284719528,2,1
2.65,2.579848613818143,1.8419077545119469,1.8137798418468416,0.9999789284719528,2,1
2.66,2.589006179860422,1.846538926564048,1.818212124687071,0.9999789284719528,2,1
2.67,2.598163745902701,1.8511700986161483,1.8226444075273005,0.9999789284719528,2,1
2.68,2.6073213119449794,1.8558012706682483,1.82707669036753,0.9999789284719528,2,1
2.69,2.6164788779872588,1.860432442720348,1.831508973207759,0.9999789284719528,2,1
2.7,2.6256364440295377,1.865063614772448,1.8359412560479889,0.9999789284719528,2,1
2.71,2.634794010071816,1.869694786824548,1.8403735388882168,0.9999789284719528,2,1
2.72,2.643975162588959,1.873908878926517,1.8443589905952764,0.9999789284719528,2,1
2.73,2.6531693858120384,1.877891841560742,1.8480968258874313,0.9999789284719528,2,1
2.74,2.6623636090351184,1.8818748041949696,1.851834661179587,0.9999789284719528,2,1
2.75,2.6715578322581983,1.8858577668291971,1.8555724964717415,0.9999789284719528,2,1
2.76,2.680752055481278,1.8898407294634232,1.859310331763896,0.9999789284719528,2,1
2.77,2.6899462787043578,1.8938236920976503,1.8630481670560517,0.9999789284719528,2,1
2.78,2.6991405019274386,1.8978066547318773,1.8667860023482064,0.9999789284719528,2,1
2.79,2.708334725150518,1.901789617366104,1.8705238376403623,0.9999789284719528,2,1
2.8,2.7175289483735976,1.9057725800003311,1.8742616729325163,0.9999789284719528,2,1
2.81,2.726723171596679,1.9097555426345585,1.877999508224672,0.9999789284719528,2,1
2.82,2.735917394819758,1.9137385052687843,1.8817373435168263,0.9999789284719528,2,1
2.83,2.7451116180428388,1.917721467903012,1.885475178808982,0.9999789284719528,2,1
2.84,2.7543058412659183,1.9217044305372384,1.8892130141011367,0.9999789284719528,2,1
2.85,2.763500064488998,1.925687393171466,1.8929508493932925,0.9999789284719528,2,1
2.86,2.772694287712078,1.9296703558056931,1.8966886846854465,0.9999789284719528,2,1
2.87,2.781888510935158,1.9336533184399192,1.9004265199776025,0.9999789284719528,2,1
2.88,2.791082734158238,1.9376362810741463,1.904164355269757,0.9999789284719528,2,1
2.89,2.800276957381318,1.9416192437083732,1.907902190561912,0.9999789284719528,2,1
2.9,2.809471180604398,1.9456022063425995,1.9116400258540671,0.9999789284719528,2,1
2.91,2.8186654038274783,1.9495851689768269,1.9153778611462224,0.9999789284719528,2,1
2.92,2.8278596270505587,1.9535681316110536,1.9191156964383769,0.9999789284719528,2,1
2.93,2.8370538502736378,1.95755109424528,1.9228535317305329,0.9999789284719528,2,1
2.94,2.8462480734967186,1.9615340568795068,1.926591367022688,0.9999789284719528,2,1
2.95,2.855442296719799,1.9655170195137344,1.9303292023148424,0.9999789284719528,2,1
2.96,2.864636519942878,1.9694999821479608,1.934067037606997,0.9999789284719528,2,1
2.97,2.873830743165959,1.973482944782188,1.9378048728991524,0.9999789284719528,2,1
2.98,2.8830249663890384,1.977465907416414,1.9415427081913077,0.9999789284719528,2,1
2.99,2.8922191896121188,1.9814488700506412,1.9452805434834628,0.9999789284719528,2,1
3,2.9014134128351987,1.9854318326848683,1.949018378775618,0.9999789284719528,2,1
3.01,2.91060763605828,1.9894147953190957,1.9527562140677728,0.9999789284719528,2,1
3.02,2.919801859281359,1.9933977579533224,1.956494049359928,0.9999789284719528,2,1
3.03,2.928996082504439,1.997380720587549,1.960231884652083,0.9999789284719528,2,1
3.04,2.93819030572752,2.001363683221776,1.9639697199442387,0.9999789284719528,2,1
3.05,2.947384528950598,2.0053466458560028,1.967707555236393,0.9999789284719528,2,1
3.06,2.9565787521736793,2.00932960849023,1.9714453905285485,0.9999789284719528,2,1
3.07,2.9657729753967588,2.0133125711244566,1.9751832258207032,0.9999789284719528,2,1
3.08,2.974967198619839,2.017295533758683,1.9789210611128585,0.9999789284719528,2,1
3.09,2.9841614218429187,2.02127849639291,1.9826588964050131,0.9999789284719528,2,1
3.1,2.993355645066,2.025261459027137,1.986396731697169,0.9999789284719528,2,1
3.11,3.002549868289079,2.029244421661364,1.990134566989323,0.9999789284719528,2,1
3.12,3.0117440915121594,2.0332273842955906,1.9938724022814789,0.9999789284719528,2,1
3.13,3.020938314735239,2.0372103469298173,1.997610237573633,0.9999789284719528,2,1
3.14,3.030132537958319,2.0411933095640444,2.0013480728657886,0.9999789284719528,2,1
3.15,3.0393267611813988,2.0451762721982707,2.0050859081579437,0.9999789284719528,2,1
3.16,3.048520984404479,2.0491592348324983,2.008823743450099,0.9999789284719528,2,1
3.17,3.0577152076275596,2.053142197466725,2.0125615787422535,0.9999789284719528,2,1
3.18,3.066909430850639,2.057125160100952,2.016299414034409,0.9999789284719528,2,1
3.19,3.076103654073719,2.0611081227351784,2.020037249326564,0.9999789284719528,2,1
3.2,3.0852978772968003,2.0650910853694056,2.0237750846187192,0.9999789284719528,2,1
3.21,3.0944921005198793,2.069074048003633,2.0275129199108735,0.9999789284719528,2,1
3.22,3.10368632374296,2.0730570106378594,2.031250755203029,0.9999789284719528,2,1
